Len,Osc,Die,Vg,Vd,Id
16,36,170,-15,-22.799999999999997,1.729392275e-07
16,36,170,-15,-22.6,1.726711199e-07
16,36,170,-15,-22.4,1.7240301230000001e-07
16,36,170,-15,-22.199999999999996,1.7213490470000001e-07
16,36,170,-15,-22.0,1.718667971e-07
16,36,170,-15,-21.799999999999997,1.715147377e-07
16,36,170,-15,-21.599999999999994,1.711626783e-07
16,36,170,-15,-21.4,1.708106189e-07
16,36,170,-15,-21.199999999999996,1.704585595e-07
16,36,170,-15,-21.0,1.701065001e-07
16,36,170,-15,-20.799999999999997,1.696552026e-07
16,36,170,-15,-20.599999999999994,1.692039051e-07
16,36,170,-15,-20.4,1.687526076e-07
16,36,170,-15,-20.199999999999996,1.683013101e-07
16,36,170,-15,-20.0,1.678500126e-07
16,36,170,-15,-19.799999999999997,1.6728727826e-07
16,36,170,-15,-19.599999999999994,1.6672454391999998e-07
16,36,170,-15,-19.4,1.6616180957999999e-07
16,36,170,-15,-19.199999999999996,1.6559907524e-07
16,36,170,-15,-19.0,1.650363409e-07
16,36,170,-15,-18.799999999999997,1.6435308267999998e-07
16,36,170,-15,-18.599999999999994,1.6366982445999996e-07
16,36,170,-15,-18.4,1.6298656624e-07
16,36,170,-15,-18.199999999999996,1.6230330801999998e-07
16,36,170,-15,-18.0,1.616200498e-07
16,36,170,-15,-17.799999999999997,1.608093254e-07
16,36,170,-15,-17.599999999999994,1.5999860099999996e-07
16,36,170,-15,-17.4,1.5918787659999998e-07
16,36,170,-15,-17.199999999999996,1.583771522e-07
16,36,170,-15,-17.0,1.575664278e-07
16,36,170,-15,-16.799999999999997,1.5662310103999997e-07
16,36,170,-15,-16.599999999999994,1.5567977427999998e-07
16,36,170,-15,-16.4,1.5473644751999998e-07
16,36,170,-15,-16.199999999999996,1.5379312075999999e-07
16,36,170,-15,-16.0,1.52849794e-07
16,36,170,-15,-15.799999999999997,1.5177051547999997e-07
16,36,170,-15,-15.599999999999994,1.5069123695999995e-07
16,36,170,-15,-15.399999999999999,1.4961195843999998e-07
16,36,170,-15,-15.199999999999996,1.4853267991999996e-07
16,36,170,-15,-15.0,1.474534014e-07
16,36,170,-15,-14.799999999999997,1.4623798425999998e-07
16,36,170,-15,-14.599999999999994,1.4502256711999996e-07
16,36,170,-15,-14.399999999999999,1.4380714998e-07
16,36,170,-15,-14.199999999999996,1.4259173283999997e-07
16,36,170,-15,-14.0,1.413763157e-07
16,36,170,-15,-13.799999999999997,1.4002723211999999e-07
16,36,170,-15,-13.599999999999994,1.3867814853999994e-07
16,36,170,-15,-13.399999999999999,1.3732906495999998e-07
16,36,170,-15,-13.199999999999996,1.3597998137999996e-07
16,36,170,-15,-13.0,1.346308978e-07
16,36,170,-15,-12.799999999999997,1.3315189901999996e-07
16,36,170,-15,-12.599999999999994,1.3167290023999995e-07
16,36,170,-15,-12.399999999999999,1.3019390145999998e-07
16,36,170,-15,-12.199999999999996,1.2871490267999997e-07
16,36,170,-15,-12.0,1.272359039e-07
